[INFO ] [2021-08-02 17:08:39,031] Pre-condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-06 21:57:36,399] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-06 21:57:36,536] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-06 21:57:37,546] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-06 21:57:37,618]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-06 21:57:37,622] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-06 21:57:42,028] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-06 21:57:45,594] User_02_Login - Step 02: Enter to Email textbox with value: automationfc7224@mailinator.com
[INFO ] [2021-08-06 21:57:45,749] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-06 21:57:45,894] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-06 22:01:38,400] ---------- START delete file in folder ----------
[INFO ] [2021-08-06 22:01:38,401] ---------- END delete file in folder ----------
[INFO ] [2021-08-06 22:01:43,414] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-06 22:01:48,018] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-06 22:01:48,171] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-06 22:01:48,328] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-06 22:01:48,466] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-06 22:01:48,590] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-06 22:01:48,714] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-06 22:01:48,835] User_01_Register - Step 08: Enter to Email textbox with value: automationfc5438@mailinator.com
[INFO ] [2021-08-06 22:01:48,997] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-06 22:01:49,151] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-06 22:01:49,297] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-06 22:01:49,439] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-06 22:01:51,525] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-06 22:01:51,584]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-06 22:01:51,589] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-06 22:01:55,771] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-06 22:01:59,893] User_02_Login - Step 02: Enter to Email textbox with value: automationfc5438@mailinator.com
[INFO ] [2021-08-06 22:02:00,046] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-06 22:02:00,175] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-06 22:06:33,226] ---------- START delete file in folder ----------
[INFO ] [2021-08-06 22:06:33,227] ---------- END delete file in folder ----------
[INFO ] [2021-08-06 22:06:38,301] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-06 22:06:43,308] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-06 22:06:43,434] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-06 22:06:43,585] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-06 22:06:43,724] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-06 22:06:43,847] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-06 22:06:43,969] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-06 22:06:44,094] User_01_Register - Step 08: Enter to Email textbox with value: automationfc1540@mailinator.com
[INFO ] [2021-08-06 22:06:44,252] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-06 22:06:44,404] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-06 22:06:44,543] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-06 22:06:44,686] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-06 22:06:47,431] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-06 22:06:47,493]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-06 22:06:47,497] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-06 22:06:52,877] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-06 22:06:57,317] User_02_Login - Step 02: Enter to Email textbox with value: automationfc1540@mailinator.com
[INFO ] [2021-08-06 22:06:57,474] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-06 22:06:57,617] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-06 22:07:30,493] ---------- START delete file in folder ----------
[INFO ] [2021-08-06 22:07:30,494] ---------- END delete file in folder ----------
[INFO ] [2021-08-06 22:07:36,066] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-06 22:07:41,008] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-06 22:07:41,147] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-06 22:07:41,299] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-06 22:07:41,436] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-06 22:07:41,562] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-06 22:07:41,685] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-06 22:07:41,809] User_01_Register - Step 08: Enter to Email textbox with value: automationfc6598@mailinator.com
[INFO ] [2021-08-06 22:07:41,969] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-06 22:07:42,121] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-06 22:07:42,253] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-06 22:07:42,402] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-06 22:07:44,926] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-06 22:07:44,988]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-06 22:07:44,992] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-06 22:07:50,246] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-06 22:07:54,416] User_02_Login - Step 02: Enter to Email textbox with value: automationfc6598@mailinator.com
[INFO ] [2021-08-06 22:07:54,568] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-06 22:07:54,715] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-06 22:23:57,391] ---------- START delete file in folder ----------
[INFO ] [2021-08-06 22:23:57,392] ---------- END delete file in folder ----------
[INFO ] [2021-08-06 22:24:02,488] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-06 22:24:06,370] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-06 22:24:06,526] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-06 22:24:06,674] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-06 22:24:06,811] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-06 22:24:06,938] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-06 22:24:07,064] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-06 22:24:07,187] User_01_Register - Step 08: Enter to Email textbox with value: automationfc8050@mailinator.com
[INFO ] [2021-08-06 22:24:07,346] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-06 22:24:07,496] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-06 22:24:07,644] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-06 22:24:07,785] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-06 22:24:10,138] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-06 22:24:10,201]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-06 22:24:10,205] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-06 22:24:15,135] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-06 22:24:19,392] User_02_Login - Step 02: Enter to Email textbox with value: automationfc8050@mailinator.com
[INFO ] [2021-08-06 22:24:19,544] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-06 22:24:19,673] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-06 22:27:26,032] ---------- START delete file in folder ----------
[INFO ] [2021-08-06 22:27:26,033] ---------- END delete file in folder ----------
[INFO ] [2021-08-06 22:27:30,726] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-06 22:27:35,592] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-06 22:27:35,744] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-06 22:27:35,900] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-06 22:27:36,049] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-06 22:27:36,173] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-06 22:27:36,298] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-06 22:27:36,424] User_01_Register - Step 08: Enter to Email textbox with value: automationfc6868@mailinator.com
[INFO ] [2021-08-06 22:27:36,578] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-06 22:27:36,726] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-06 22:27:36,864] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-06 22:27:37,006] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-06 22:27:39,145] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-06 22:27:39,211]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-06 22:27:39,215] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-06 22:27:44,234] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-06 22:27:47,793] User_02_Login - Step 02: Enter to Email textbox with value: automationfc6868@mailinator.com
[INFO ] [2021-08-06 22:27:47,947] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-06 22:27:48,072] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-07 15:49:47,046] ---------- START delete file in folder ----------
[INFO ] [2021-08-07 15:49:47,047] ---------- END delete file in folder ----------
[INFO ] [2021-08-07 15:49:47,054] Pre-condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 15:49:51,533] Post-Condition: Close browser'chrome'
[INFO ] [2021-08-07 15:49:52,227] OS name = windows 10
[INFO ] [2021-08-07 15:56:19,008] ---------- START delete file in folder ----------
[INFO ] [2021-08-07 15:56:19,008] ---------- END delete file in folder ----------
[INFO ] [2021-08-07 15:56:19,016] Pre-condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 15:56:23,218] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-07 15:56:27,727] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-07 15:56:27,850] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-07 15:56:28,017] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-07 15:56:28,155] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-07 15:56:28,281] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-07 15:56:28,409] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-07 15:56:28,540] User_01_Register - Step 08: Enter to Email textbox with value: automationfc729@mailinator.com
[INFO ] [2021-08-07 15:56:28,696] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-07 15:56:28,846] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-07 15:56:28,977] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-07 15:56:29,122] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-07 15:56:30,576] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-07 15:56:30,648]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-07 15:56:30,650] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-07 15:58:27,443] ---------- START delete file in folder ----------
[INFO ] [2021-08-07 15:58:27,444] ---------- END delete file in folder ----------
[INFO ] [2021-08-07 15:58:27,452] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 15:58:33,647] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-07 15:58:35,123] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-07 15:58:35,414] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-07 15:58:35,541] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-07 15:58:35,645] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-07 15:58:35,949] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-07 15:58:36,267] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-07 15:58:36,583] User_01_Register - Step 08: Enter to Email textbox with value: automationfc982@mailinator.com
[INFO ] [2021-08-07 15:58:36,696] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-07 15:58:36,802] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-07 15:58:36,908] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-07 15:58:36,999] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-07 15:58:39,058] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-07 15:58:39,131]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-07 15:58:39,134] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-07 15:58:41,003] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-07 15:58:42,123] User_02_Login - Step 02: Enter to Email textbox with value: automationfc982@mailinator.com
[INFO ] [2021-08-07 15:58:42,227] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-07 15:58:42,331] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-07 15:58:43,153] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-07 15:58:43,749] OS name = windows 10
[INFO ] [2021-08-07 15:58:58,764] ---------- START delete file in folder ----------
[INFO ] [2021-08-07 15:58:58,764] ---------- END delete file in folder ----------
[INFO ] [2021-08-07 15:58:58,771] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 15:59:04,148] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-07 15:59:04,745] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-07 15:59:05,070] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-07 15:59:05,177] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-07 15:59:05,284] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-07 15:59:05,601] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-07 15:59:05,906] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-07 15:59:06,206] User_01_Register - Step 08: Enter to Email textbox with value: automationfc7081@mailinator.com
[INFO ] [2021-08-07 15:59:06,317] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-07 15:59:06,421] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-07 15:59:06,530] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-07 15:59:06,656] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-07 15:59:08,084] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-07 15:59:08,149]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-07 15:59:08,151] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-07 16:00:42,376] ---------- START delete file in folder ----------
[INFO ] [2021-08-07 16:00:42,376] ---------- END delete file in folder ----------
[INFO ] [2021-08-07 16:00:42,384] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 16:00:47,767] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-07 16:00:49,142] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-07 16:00:49,438] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-07 16:00:49,537] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-07 16:00:49,641] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-07 16:00:49,940] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-07 16:00:50,229] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-07 16:00:50,523] User_01_Register - Step 08: Enter to Email textbox with value: automationfc8338@mailinator.com
[INFO ] [2021-08-07 16:00:50,619] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-07 16:00:50,724] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-07 16:00:50,814] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-07 16:00:50,911] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-07 16:00:52,983] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-07 16:00:53,047]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-07 16:00:53,048] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-07 16:00:54,777] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-07 16:00:55,221] User_02_Login - Step 02: Enter to Email textbox with value: automationfc8338@mailinator.com
[INFO ] [2021-08-07 16:00:55,321] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-07 16:00:55,429] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-07 16:00:56,173] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-07 16:12:51,071] ---------- START delete file in folder ----------
[INFO ] [2021-08-07 16:12:51,072] ---------- END delete file in folder ----------
[INFO ] [2021-08-07 16:12:51,079] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 16:12:56,736] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-07 16:12:58,469] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-07 16:12:58,771] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-07 16:12:58,882] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-07 16:12:58,975] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-07 16:12:59,276] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-07 16:12:59,582] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-07 16:12:59,882] User_01_Register - Step 08: Enter to Email textbox with value: automationfc5334@mailinator.com
[INFO ] [2021-08-07 16:12:59,992] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-07 16:13:00,098] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-07 16:13:00,189] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-07 16:13:00,283] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-07 16:13:01,732] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-07 16:13:01,803]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-07 16:13:01,805] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-07 16:13:04,157] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-07 16:13:04,624] User_02_Login - Step 02: Enter to Email textbox with value: automationfc5334@mailinator.com
[INFO ] [2021-08-07 16:13:04,735] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-07 16:13:04,835] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-07 16:13:05,150] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-07 16:13:05,150] OS name = windows 10
[INFO ] [2021-08-07 16:13:05,175] Browsing context has been discarded
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'LAPTOP-UV44QAU3', ip: '192.168.1.29', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_271'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 90.0.2, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20210721174149, moz:geckodriverVersion: 0.29.1, moz:headless: false, moz:processID: 10736, moz:profile: C:\Users\Hi\AppData\Local\T..., moz:shutdownTimeout: 60000, moz:useNonSpecCompliantPointerOrigin: false, moz:webdriverClick: true, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, platformVersion: 10.0, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: f61bdf7f-aad4-4e98-bbd0-a1c0e5e41796
[INFO ] [2021-08-07 22:41:40,856] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 22:41:47,393] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-07 22:41:47,796] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-07 22:41:47,796] OS name = windows 10
[INFO ] [2021-08-07 22:46:55,344] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 22:47:02,342] Pre-condition - Step 01: Click to Login link
[INFO ] [2021-08-07 22:47:02,543] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-07 22:47:02,543] OS name = windows 10
[INFO ] [2021-08-07 22:53:17,199] Pre-condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 22:53:21,709] Pre-condition - Step 01: Click to Login link
[INFO ] [2021-08-07 22:53:21,906] Post-Condition: Close browser'chrome'
[INFO ] [2021-08-07 22:53:21,906] OS name = windows 10
[INFO ] [2021-08-07 23:00:12,482] Pre-condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 23:00:16,612] Pre-condition - Step 01: Click to Login link
[INFO ] [2021-08-07 23:00:16,811] Post-Condition: Close browser'chrome'
[INFO ] [2021-08-07 23:00:16,811] OS name = windows 10
[INFO ] [2021-08-07 23:05:49,933] Pre-condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 23:06:00,403] Pre-condition - Step 01: Click to Login link
[INFO ] [2021-08-07 23:06:00,604] Post-Condition: Close browser'chrome'
[INFO ] [2021-08-07 23:06:00,604] OS name = windows 10
[INFO ] [2021-08-07 23:08:36,830] Pre-condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 23:08:41,016] Pre-condition - Step 01: Click to Login link
[INFO ] [2021-08-07 23:08:41,203] Post-Condition: Close browser'chrome'
[INFO ] [2021-08-07 23:08:41,203] OS name = windows 10
[INFO ] [2021-08-07 23:10:59,542] ---------- START delete file in folder ----------
[INFO ] [2021-08-07 23:10:59,543] ---------- END delete file in folder ----------
[INFO ] [2021-08-07 23:10:59,554] Pre-condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 23:11:07,068] Pre-condition - Step 01: Click to Login link
[INFO ] [2021-08-07 23:11:18,081] Post-Condition: Close browser'chrome'
[INFO ] [2021-08-07 23:11:18,081] OS name = windows 10
[INFO ] [2021-08-07 23:13:20,417] Pre-condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 23:13:25,266] Pre-condition - Step 01: Click to Login link
[INFO ] [2021-08-07 23:13:25,475] Post-Condition: Close browser'chrome'
[INFO ] [2021-08-07 23:13:25,475] OS name = windows 10
[INFO ] [2021-08-07 23:14:59,374] ---------- START delete file in folder ----------
[INFO ] [2021-08-07 23:14:59,375] ---------- END delete file in folder ----------
[INFO ] [2021-08-07 23:14:59,393] Pre-condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 23:15:05,195] Pre-condition - Step 01: Click to Login link
[INFO ] [2021-08-07 23:15:14,295] Pre-condition - Step 02: Set login page Cookie
[INFO ] [2021-08-07 23:15:14,517] Post-Condition: Close browser'chrome'
[INFO ] [2021-08-07 23:15:14,517] OS name = windows 10
[INFO ] [2021-08-07 23:17:44,409] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 23:17:50,928] Pre-condition - Step 01: Click to Login link
[INFO ] [2021-08-07 23:17:51,138] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-07 23:17:51,138] OS name = windows 10
[INFO ] [2021-08-07 23:21:27,674] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 23:21:34,552] Pre-condition - Step 01: Click to Login link
[INFO ] [2021-08-07 23:22:04,804] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-07 23:22:04,805] OS name = windows 10
[INFO ] [2021-08-07 23:28:30,032] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-07 23:28:36,640] Pre-condition - Step 01: Click to Login link
[INFO ] [2021-08-07 23:28:36,862] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-07 23:28:36,863] OS name = windows 10
[INFO ] [2021-08-09 08:49:35,954] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-09 08:49:40,895] Pre-condition - Step 01: Click to Login link
[INFO ] [2021-08-09 08:49:41,022] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-09 08:49:41,022] OS name = windows 10
[INFO ] [2021-08-09 10:11:56,734] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-09 10:12:01,502] Pre-condition - Step 01: Click to Login link
[INFO ] [2021-08-09 10:12:01,634] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-09 10:12:01,634] OS name = windows 10
[INFO ] [2021-08-09 10:13:08,103] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-09 10:13:12,953] Pre-condition - Step 01: Click to Login link
[INFO ] [2021-08-09 10:13:13,058] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-09 10:13:13,058] OS name = windows 10
[INFO ] [2021-08-10 20:48:40,636] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 20:48:40,637] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 20:48:40,651] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 20:48:48,664] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 20:48:49,558] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 20:48:49,932] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 20:48:50,133] User_01_Register - Step 04: Enter to Lastname textbox
